Exp,Season,year,Plot,Depth,NH4
141,August,2000,322,0-20,1.0694
141,August,2000,322,40-60,0.3812
141,August,2000,323,0-20,1.4358
141,August,2000,323,40-60,0.6006
141,August,2000,324,0-20,0.8292
141,August,2000,324,40-60,0.4103
141,August,2000,325,0-20,0.2421
141,August,2000,325,40-60,0.2426
141,August,2000,326,0-20,0.7902
141,August,2000,326,40-60,1.4486
141,August,2000,327,0-20,3.5275
141,August,2000,327,40-60,1.4813
141,August,2000,328,0-20,1.4808
141,August,2000,328,40-60,0.5667
141,August,2000,329,0-20,1.8204
141,August,2000,329,40-60,0.2153
141,August,2000,330,0-20,0.4459
141,August,2000,330,40-60,0.153
141,August,2000,331,0-20,0.6628
141,August,2000,331,40-60,0.1415
141,August,2000,332,0-20,0.4977
141,August,2000,332,40-60,0.1815
141,August,2000,333,0-20,1.175
141,August,2000,333,40-60,0.2207
141,August,2000,334,0-20,0.9495
141,August,2000,334,40-60,0.1984
141,August,2000,335,0-20,0.0588
141,August,2000,335,40-60,0.1667
141,August,2000,336,0-20,0.8638
141,August,2000,336,40-60,0.4098
141,August,2000,337,0-20,0.4653
141,August,2000,337,40-60,0.1288
141,August,2000,338,0-20,0.3628
141,August,2000,338,40-60,0.2405
141,August,2000,339,0-20,0.0479
141,August,2000,339,40-60,0.58675
141,August,2000,340,0-20,1.5577
141,August,2000,340,40-60,0.169
141,August,2000,341,0-20,1.3735
141,August,2000,341,40-60,0.2611
141,August,2000,342,0-20,7.0661
141,August,2000,342,40-60,3.0184
141,August,2000,343,0-20,1.1906
141,August,2000,343,40-60,0.6116
141,August,2000,344,0-20,1.3525
141,August,2000,344,40-60,0.3857
141,August,2000,345,0-20,0.9543
141,August,2000,345,40-60,0.2984
141,August,2000,346,0-20,0.1971
141,August,2000,346,40-60,0.2037
141,August,2000,347,0-20,1.2838
141,August,2000,347,40-60,0.9275
141,August,2000,348,0-20,1.2697
141,August,2000,348,40-60,0.4859
141,August,2000,349,0-20,1.0211
141,August,2000,349,40-60,0.7127
141,August,2000,350,0-20,2.4071
141,August,2000,350,40-60,1.3024
141,August,2000,351,0-20,0.5967
141,August,2000,351,40-60,0.416
141,August,2000,352,0-20,2.0626
141,August,2000,352,40-60,1.7503
141,August,2000,353,0-20,1.1821
141,August,2000,353,40-60,0.5267
141,August,2000,354,0-20,0.3473
141,August,2000,354,40-60,1.9026
141,August,2000,355,0-20,0.7136
141,August,2000,355,40-60,0.3414
141,August,2000,356,0-20,0.5927
141,August,2000,356,40-60,0.3301
141,August,2000,357,0-20,0.4548
141,August,2000,357,40-60,0.9069
141,August,2000,358,0-20,0.4617
141,August,2000,358,40-60,0.2141
141,August,2000,359,0-20,0.4817
141,August,2000,359,40-60,0.194
141,August,2000,360,0-20,1.0251
141,August,2000,360,40-60,0.1365
141,August,2000,361,0-20,1.0927
141,August,2000,361,40-60,0.2513
141,August,2000,362,0-20,0.4845
141,August,2000,362,40-60,0.4458
141,August,2000,363,0-20,1.4522
141,August,2000,363,40-60,0.3685
141,August,2000,364,0-20,0.5521
141,August,2000,364,40-60,0.2627
141,August,2000,365,0-20,0.7117
141,August,2000,365,40-60,0.2283
141,August,2000,366,0-20,0.3352
141,August,2000,366,40-60,0.3054
141,August,2000,367,0-20,0.3713
141,August,2000,367,40-60,0.6717
141,August,2000,368,0-20,1.9933
141,August,2000,368,40-60,1.1383
141,August,2000,369,0-20,0.7472
141,August,2000,369,40-60,0.5814
141,August,2000,370,0-20,0.6341
141,August,2000,370,40-60,0.4102
141,August,2000,371,0-20,0.6377
141,August,2000,371,40-60,0.2745
141,June,2001,1,0-20,0.0176
141,June,2001,1,40-60,
141,June,2001,2,0-20,0.3972
141,June,2001,2,40-60,
141,June,2001,3,0-20,0
141,June,2001,3,40-60,
141,June,2001,4,0-20,2.4452
141,June,2001,4,40-60,
141,June,2001,5,0-20,0
141,June,2001,5,40-60,
141,June,2001,6,0-20,0.0163
141,June,2001,6,40-60,
141,June,2001,7,0-20,0
141,June,2001,7,40-60,
141,June,2001,8,0-20,0
141,June,2001,8,40-60,
141,June,2001,9,0-20,0.0388
141,June,2001,9,40-60,
141,June,2001,10,0-20,0
141,June,2001,10,40-60,
141,June,2001,11,0-20,0
141,June,2001,11,40-60,
141,June,2001,12,0-20,0
141,June,2001,12,40-60,
141,June,2001,13,0-20,0
141,June,2001,13,40-60,
141,June,2001,14,0-20,0
141,June,2001,14,40-60,
141,June,2001,15,0-20,0
141,June,2001,15,40-60,
141,June,2001,16,0-20,0
141,June,2001,16,40-60,
141,June,2001,17,0-20,0.0045
141,June,2001,17,40-60,
141,June,2001,18,0-20,0
141,June,2001,18,40-60,
141,June,2001,19,0-20,0
141,June,2001,19,40-60,
141,June,2001,20,0-20,0
141,June,2001,20,40-60,
141,June,2001,21,0-20,0
141,June,2001,21,40-60,
141,June,2001,22,0-20,0.0265
141,June,2001,22,40-60,
141,June,2001,23,0-20,0
141,June,2001,23,40-60,
141,June,2001,24,0-20,0
141,June,2001,24,40-60,
141,June,2001,25,0-20,0
141,June,2001,25,40-60,
141,June,2001,26,0-20,0.2525
141,June,2001,26,40-60,
141,June,2001,27,0-20,0
141,June,2001,27,40-60,
141,June,2001,28,0-20,0
141,June,2001,28,40-60,
141,June,2001,29,0-20,0.086
141,June,2001,29,40-60,
141,June,2001,30,0-20,0.0178
141,June,2001,30,40-60,
141,June,2001,31,0-20,0
141,June,2001,31,40-60,
141,June,2001,32,0-20,0.0014
141,June,2001,32,40-60,
141,June,2001,33,0-20,0
141,June,2001,33,40-60,
141,June,2001,34,0-20,0
141,June,2001,34,40-60,
141,June,2001,35,0-20,0.3848
141,June,2001,35,40-60,
141,June,2001,36,0-20,0
141,June,2001,36,40-60,
141,June,2001,37,0-20,0
141,June,2001,37,40-60,
141,June,2001,38,0-20,0
141,June,2001,38,40-60,
141,June,2001,39,0-20,0
141,June,2001,39,40-60,
141,June,2001,40,0-20,0
141,June,2001,40,40-60,
141,June,2001,41,0-20,0
141,June,2001,41,40-60,
141,June,2001,42,0-20,0
141,June,2001,42,40-60,
141,June,2001,43,0-20,0
141,June,2001,43,40-60,
141,June,2001,44,0-20,0
141,June,2001,44,40-60,
141,June,2001,45,0-20,0.0304
141,June,2001,45,40-60,
141,June,2001,46,0-20,0
141,June,2001,46,40-60,
141,June,2001,47,0-20,0
141,June,2001,47,40-60,
141,June,2001,48,0-20,0.0328
141,June,2001,48,40-60,
141,June,2001,49,0-20,0
141,June,2001,49,40-60,
141,June,2001,50,0-20,0
141,June,2001,50,40-60,
141,June,2001,51,0-20,0
141,June,2001,51,40-60,
141,June,2001,52,0-20,0.0031
141,June,2001,52,40-60,
141,June,2001,53,0-20,0
141,June,2001,53,40-60,
141,June,2001,54,0-20,0.0036
141,June,2001,54,40-60,
141,June,2001,55,0-20,0
141,June,2001,55,40-60,
141,June,2001,56,0-20,0.522
141,June,2001,56,40-60,
141,June,2001,57,0-20,0.241
141,June,2001,57,40-60,
141,June,2001,58,0-20,0
141,June,2001,58,40-60,
141,June,2001,59,0-20,0.1841
141,June,2001,59,40-60,
141,June,2001,60,0-20,0.0023
141,June,2001,60,40-60,
141,June,2001,61,0-20,0.2006
141,June,2001,61,40-60,
141,June,2001,62,0-20,0.0036
141,June,2001,62,40-60,
141,June,2001,63,0-20,0
141,June,2001,63,40-60,
141,June,2001,64,0-20,0.0015
141,June,2001,64,40-60,
141,June,2001,65,0-20,0.0026
141,June,2001,65,40-60,
141,June,2001,66,0-20,0
141,June,2001,66,40-60,
141,June,2001,67,0-20,0
141,June,2001,67,40-60,
141,June,2001,68,0-20,0
141,June,2001,68,40-60,
141,June,2001,69,0-20,0.0244
141,June,2001,69,40-60,
141,June,2001,70,0-20,0
141,June,2001,70,40-60,
141,June,2001,71,0-20,0
141,June,2001,71,40-60,
141,June,2001,72,0-20,0.0354
141,June,2001,72,40-60,
141,June,2001,73,0-20,0.0312
141,June,2001,73,40-60,
141,June,2001,74,0-20,0
141,June,2001,74,40-60,
141,June,2001,75,0-20,0
141,June,2001,75,40-60,
141,June,2001,76,0-20,0
141,June,2001,76,40-60,
141,June,2001,77,0-20,0
141,June,2001,77,40-60,
141,June,2001,78,0-20,0
141,June,2001,78,40-60,
141,June,2001,79,0-20,0
141,June,2001,79,40-60,
141,June,2001,80,0-20,0.0709
141,June,2001,80,40-60,
141,June,2001,81,0-20,0.9399
141,June,2001,81,40-60,
141,June,2001,82,0-20,0.0224
141,June,2001,82,40-60,
141,June,2001,83,0-20,0.0468
141,June,2001,83,40-60,
141,June,2001,84,0-20,0
141,June,2001,84,40-60,
141,June,2001,85,0-20,0
141,June,2001,85,40-60,
141,June,2001,86,0-20,0
141,June,2001,86,40-60,
141,June,2001,87,0-20,0
141,June,2001,87,40-60,
141,June,2001,88,0-20,0
141,June,2001,88,40-60,
141,June,2001,89,0-20,0.0053
141,June,2001,89,40-60,
141,June,2001,90,0-20,0
141,June,2001,90,40-60,
141,June,2001,91,0-20,0.0719
141,June,2001,91,40-60,
141,June,2001,92,0-20,0
141,June,2001,92,40-60,
141,June,2001,93,0-20,0
141,June,2001,93,40-60,
141,June,2001,94,0-20,0.3837
141,June,2001,94,40-60,
141,June,2001,95,0-20,0
141,June,2001,95,40-60,
141,June,2001,96,0-20,0.0154
141,June,2001,96,40-60,
141,June,2001,97,0-20,0
141,June,2001,97,40-60,
141,June,2001,98,0-20,0
141,June,2001,98,40-60,
141,June,2001,99,0-20,0.0013
141,June,2001,99,40-60,
141,June,2001,100,0-20,0.0143
141,June,2001,100,40-60,
141,June,2001,101,0-20,0.0037
141,June,2001,101,40-60,
141,June,2001,102,0-20,0
141,June,2001,102,40-60,
141,June,2001,103,0-20,0
141,June,2001,103,40-60,
141,June,2001,104,0-20,0
141,June,2001,104,40-60,
141,June,2001,105,0-20,0.001
141,June,2001,105,40-60,
141,June,2001,106,0-20,0
141,June,2001,106,40-60,
141,June,2001,107,0-20,0
141,June,2001,107,40-60,
141,June,2001,108,0-20,0.1172
141,June,2001,108,40-60,
141,June,2001,109,0-20,0
141,June,2001,109,40-60,
141,June,2001,110,0-20,0.0098
141,June,2001,110,40-60,
141,June,2001,111,0-20,0
141,June,2001,111,40-60,
141,June,2001,112,0-20,0
141,June,2001,112,40-60,
141,June,2001,113,0-20,0
141,June,2001,113,40-60,
141,June,2001,114,0-20,0
141,June,2001,114,40-60,
141,June,2001,115,0-20,0
141,June,2001,115,40-60,
141,June,2001,116,0-20,0
141,June,2001,116,40-60,
141,June,2001,117,0-20,0
141,June,2001,117,40-60,
141,June,2001,118,0-20,0
141,June,2001,118,40-60,
141,June,2001,119,0-20,0
141,June,2001,119,40-60,
141,June,2001,120,0-20,0
141,June,2001,120,40-60,
141,June,2001,121,0-20,0.0093
141,June,2001,121,40-60,
141,June,2001,122,0-20,0
141,June,2001,122,40-60,
141,June,2001,123,0-20,0
141,June,2001,123,40-60,
141,June,2001,124,0-20,0
141,June,2001,124,40-60,
141,June,2001,125,0-20,0
141,June,2001,125,40-60,
141,June,2001,126,0-20,0
141,June,2001,126,40-60,
141,June,2001,127,0-20,0.0091
141,June,2001,127,40-60,
141,June,2001,128,0-20,0
141,June,2001,128,40-60,
141,June,2001,129,0-20,0
141,June,2001,129,40-60,
141,June,2001,130,0-20,0
141,June,2001,130,40-60,
141,June,2001,131,0-20,0
141,June,2001,131,40-60,
141,June,2001,132,0-20,0.1137
141,June,2001,132,40-60,
141,June,2001,133,0-20,0
141,June,2001,133,40-60,
141,June,2001,134,0-20,0
141,June,2001,134,40-60,
141,June,2001,135,0-20,0
141,June,2001,135,40-60,
141,June,2001,136,0-20,0
141,June,2001,136,40-60,
141,June,2001,137,0-20,0
141,June,2001,137,40-60,
141,June,2001,138,0-20,0.1087
141,June,2001,138,40-60,
141,June,2001,139,0-20,0.0793
141,June,2001,139,40-60,
141,June,2001,140,0-20,0
141,June,2001,140,40-60,
141,June,2001,141,0-20,0
141,June,2001,141,40-60,
141,June,2001,142,0-20,0
141,June,2001,142,40-60,
141,June,2001,143,0-20,0
141,June,2001,143,40-60,
141,June,2001,144,0-20,0
141,June,2001,144,40-60,
141,June,2001,145,0-20,0
141,June,2001,145,40-60,
141,June,2001,146,0-20,0
141,June,2001,146,40-60,
141,June,2001,147,0-20,0
141,June,2001,147,40-60,
141,June,2001,148,0-20,0.0814
141,June,2001,148,40-60,
141,June,2001,149,0-20,0
141,June,2001,149,40-60,
141,June,2001,150,0-20,0
141,June,2001,150,40-60,
141,June,2001,151,0-20,0
141,June,2001,151,40-60,
141,June,2001,152,0-20,0
141,June,2001,152,40-60,
141,June,2001,153,0-20,0
141,June,2001,153,40-60,
141,June,2001,154,0-20,0
141,June,2001,154,40-60,
141,June,2001,155,0-20,0.0194
141,June,2001,155,40-60,
141,June,2001,156,0-20,0
141,June,2001,156,40-60,
141,June,2001,157,0-20,0.1157
141,June,2001,157,40-60,
141,June,2001,158,0-20,0
141,June,2001,158,40-60,
141,June,2001,159,0-20,0
141,June,2001,159,40-60,
141,June,2001,160,0-20,0
141,June,2001,160,40-60,
141,June,2001,161,0-20,0
141,June,2001,161,40-60,
141,June,2001,162,0-20,0
141,June,2001,162,40-60,
141,June,2001,163,0-20,0
141,June,2001,163,40-60,
141,June,2001,164,0-20,0
141,June,2001,164,40-60,
141,June,2001,165,0-20,0.0049
141,June,2001,165,40-60,
141,June,2001,166,0-20,0
141,June,2001,166,40-60,
141,June,2001,167,0-20,0
141,June,2001,167,40-60,
141,June,2001,168,0-20,0
141,June,2001,168,40-60,
141,June,2001,169,0-20,0
141,June,2001,169,40-60,
141,June,2001,170,0-20,0
141,June,2001,170,40-60,
141,June,2001,171,0-20,0
141,June,2001,171,40-60,
141,June,2001,172,0-20,0
141,June,2001,172,40-60,
141,June,2001,173,0-20,0.0013
141,June,2001,173,40-60,
141,June,2001,174,0-20,0.8345
141,June,2001,174,40-60,
141,June,2001,175,0-20,0.0085
141,June,2001,175,40-60,
141,June,2001,176,0-20,0
141,June,2001,176,40-60,
141,June,2001,177,0-20,0
141,June,2001,177,40-60,
141,June,2001,178,0-20,0
141,June,2001,178,40-60,
141,June,2001,179,0-20,0.0482
141,June,2001,179,40-60,
141,June,2001,180,0-20,0.0293
141,June,2001,180,40-60,
141,June,2001,181,0-20,0.0017
141,June,2001,181,40-60,
141,June,2001,182,0-20,0.002
141,June,2001,182,40-60,
141,June,2001,183,0-20,0.0441
141,June,2001,183,40-60,
141,June,2001,184,0-20,0
141,June,2001,184,40-60,
141,June,2001,185,0-20,0
141,June,2001,185,40-60,
141,June,2001,186,0-20,0.0149
141,June,2001,186,40-60,
141,June,2001,187,0-20,0
141,June,2001,187,40-60,
141,June,2001,188,0-20,0
141,June,2001,188,40-60,
141,June,2001,189,0-20,0.0047
141,June,2001,189,40-60,
141,June,2001,190,0-20,0.0517
141,June,2001,190,40-60,
141,June,2001,191,0-20,0.0162
141,June,2001,191,40-60,
141,June,2001,192,0-20,0
141,June,2001,192,40-60,
141,June,2001,193,0-20,0
141,June,2001,193,40-60,
141,June,2001,194,0-20,0
141,June,2001,194,40-60,
141,June,2001,195,0-20,2.3342
141,June,2001,195,40-60,
141,June,2001,196,0-20,0.1002
141,June,2001,196,40-60,
141,June,2001,197,0-20,0.0606
141,June,2001,197,40-60,
141,June,2001,198,0-20,0
141,June,2001,198,40-60,
141,June,2001,199,0-20,0
141,June,2001,199,40-60,
141,June,2001,200,0-20,0.0061
141,June,2001,200,40-60,
141,June,2001,201,0-20,0.0356
141,June,2001,201,40-60,
141,June,2001,202,0-20,0
141,June,2001,202,40-60,
141,June,2001,203,0-20,0
141,June,2001,203,40-60,
141,June,2001,204,0-20,0.0025
141,June,2001,204,40-60,
141,June,2001,205,0-20,0
141,June,2001,205,40-60,
141,June,2001,206,0-20,0
141,June,2001,206,40-60,
141,June,2001,207,0-20,0
141,June,2001,207,40-60,
141,June,2001,208,0-20,0.053
141,June,2001,208,40-60,
141,June,2001,209,0-20,0
141,June,2001,209,40-60,
141,June,2001,210,0-20,0.0366
141,June,2001,210,40-60,
141,June,2001,211,0-20,0
141,June,2001,211,40-60,
141,June,2001,212,0-20,0
141,June,2001,212,40-60,
141,June,2001,213,0-20,0
141,June,2001,213,40-60,
141,June,2001,214,0-20,0
141,June,2001,214,40-60,
141,June,2001,215,0-20,0.0307
141,June,2001,215,40-60,
141,June,2001,216,0-20,0.0366
141,June,2001,216,40-60,
141,June,2001,217,0-20,0.003
141,June,2001,217,40-60,
141,June,2001,218,0-20,0
141,June,2001,218,40-60,
141,June,2001,219,0-20,0.0126
141,June,2001,219,40-60,
141,June,2001,220,0-20,0.0059
141,June,2001,220,40-60,
141,June,2001,221,0-20,0
141,June,2001,221,40-60,
141,June,2001,222,0-20,0.009
141,June,2001,222,40-60,
141,June,2001,223,0-20,0.0046
141,June,2001,223,40-60,
141,June,2001,224,0-20,0
141,June,2001,224,40-60,
141,June,2001,225,0-20,0.0025
141,June,2001,225,40-60,
141,June,2001,226,0-20,0.0336
141,June,2001,226,40-60,
141,June,2001,227,0-20,0
141,June,2001,227,40-60,
141,June,2001,228,0-20,0
141,June,2001,228,40-60,
141,June,2001,229,0-20,0.0009
141,June,2001,229,40-60,
141,June,2001,230,0-20,0.0117
141,June,2001,230,40-60,
141,June,2001,231,0-20,0
141,June,2001,231,40-60,
141,June,2001,232,0-20,0
141,June,2001,232,40-60,
141,June,2001,233,0-20,0
141,June,2001,233,40-60,
141,June,2001,234,0-20,0
141,June,2001,234,40-60,
141,June,2001,235,0-20,0
141,June,2001,235,40-60,
141,June,2001,236,0-20,0.0032
141,June,2001,236,40-60,
141,June,2001,237,0-20,0
141,June,2001,237,40-60,
141,June,2001,238,0-20,0
141,June,2001,238,40-60,
141,June,2001,239,0-20,0
141,June,2001,239,40-60,
141,June,2001,240,0-20,0.3004
141,June,2001,240,40-60,
141,June,2001,241,0-20,0.0342
141,June,2001,241,40-60,
141,June,2001,242,0-20,0.0056
141,June,2001,242,40-60,
141,June,2001,243,0-20,0
141,June,2001,243,40-60,
141,June,2001,244,0-20,0
141,June,2001,244,40-60,
141,June,2001,245,0-20,0.0166
141,June,2001,245,40-60,
141,June,2001,246,0-20,0.0264
141,June,2001,246,40-60,
141,June,2001,247,0-20,0.0208
141,June,2001,247,40-60,
141,June,2001,248,0-20,0.0164
141,June,2001,248,40-60,
141,June,2001,249,0-20,0.0086
141,June,2001,249,40-60,
141,June,2001,250,0-20,0
141,June,2001,250,40-60,
141,June,2001,251,0-20,0.0168
141,June,2001,251,40-60,
141,June,2001,252,0-20,0.0801
141,June,2001,252,40-60,
141,June,2001,253,0-20,0.0613
141,June,2001,253,40-60,
141,June,2001,254,0-20,0.0315
141,June,2001,254,40-60,
141,June,2001,255,0-20,1.3089
141,June,2001,255,40-60,
141,June,2001,256,0-20,0.4936
141,June,2001,256,40-60,
141,June,2001,257,0-20,0.0012
141,June,2001,257,40-60,
141,June,2001,258,0-20,0.003
141,June,2001,258,40-60,
141,June,2001,259,0-20,0
141,June,2001,259,40-60,
141,June,2001,260,0-20,0.2159
141,June,2001,260,40-60,
141,June,2001,261,0-20,0.4843
141,June,2001,261,40-60,
141,June,2001,262,0-20,0.0602
141,June,2001,262,40-60,
141,June,2001,263,0-20,0.0498
141,June,2001,263,40-60,
141,June,2001,264,0-20,0
141,June,2001,264,40-60,
141,June,2001,265,0-20,0.0455
141,June,2001,265,40-60,
141,June,2001,266,0-20,0.031
141,June,2001,266,40-60,
141,June,2001,267,0-20,0.0337
141,June,2001,267,40-60,
141,June,2001,268,0-20,0
141,June,2001,268,40-60,
141,June,2001,269,0-20,1.2502
141,June,2001,269,40-60,
141,June,2001,270,0-20,0.0266
141,June,2001,270,40-60,
141,June,2001,271,0-20,0
141,June,2001,271,40-60,
141,June,2001,272,0-20,0
141,June,2001,272,40-60,
141,June,2001,273,0-20,0.0092
141,June,2001,273,40-60,
141,June,2001,274,0-20,0.0169
141,June,2001,274,40-60,
141,June,2001,275,0-20,0.089
141,June,2001,275,40-60,
141,June,2001,276,0-20,0.0295
141,June,2001,276,40-60,
141,June,2001,277,0-20,0
141,June,2001,277,40-60,
141,June,2001,278,0-20,0
141,June,2001,278,40-60,
141,June,2001,279,0-20,0.0589
141,June,2001,279,40-60,
141,June,2001,280,0-20,0
141,June,2001,280,40-60,
141,June,2001,281,0-20,0.0907
141,June,2001,281,40-60,
141,June,2001,282,0-20,0
141,June,2001,282,40-60,
141,June,2001,283,0-20,0.0084
141,June,2001,283,40-60,
141,June,2001,284,0-20,0
141,June,2001,284,40-60,
141,June,2001,285,0-20,0.0117
141,June,2001,285,40-60,
141,June,2001,286,0-20,0.0166
141,June,2001,286,40-60,
141,June,2001,287,0-20,0.0571
141,June,2001,287,40-60,
141,June,2001,288,0-20,0.1089
141,June,2001,288,40-60,
141,June,2001,289,0-20,0.0014
141,June,2001,289,40-60,
141,June,2001,290,0-20,0
141,June,2001,290,40-60,
141,June,2001,291,0-20,0.0095
141,June,2001,291,40-60,
141,June,2001,292,0-20,0.4234
141,June,2001,292,40-60,
141,June,2001,293,0-20,0.0236
141,June,2001,293,40-60,
141,June,2001,294,0-20,0
141,June,2001,294,40-60,
141,June,2001,295,0-20,0
141,June,2001,295,40-60,
141,June,2001,296,0-20,0.0566
141,June,2001,296,40-60,
141,June,2001,297,0-20,0.0511
141,June,2001,297,40-60,
141,June,2001,298,0-20,0.0839
141,June,2001,298,40-60,
141,June,2001,299,0-20,0
141,June,2001,299,40-60,
141,June,2001,300,0-20,0.0538
141,June,2001,300,40-60,
141,June,2001,301,0-20,0
141,June,2001,301,40-60,
141,June,2001,302,0-20,0.0329
141,June,2001,302,40-60,
141,June,2001,303,0-20,0.0461
141,June,2001,303,40-60,
141,June,2001,304,0-20,0.0421
141,June,2001,304,40-60,
141,June,2001,305,0-20,0.0467
141,June,2001,305,40-60,
141,June,2001,306,0-20,0
141,June,2001,306,40-60,
141,June,2001,307,0-20,0
141,June,2001,307,40-60,
141,June,2001,308,0-20,3.4813
141,June,2001,308,40-60,
141,June,2001,309,0-20,0
141,June,2001,309,40-60,
141,June,2001,310,0-20,1.7055
141,June,2001,310,40-60,
141,June,2001,311,0-20,0.6067
141,June,2001,311,40-60,
141,June,2001,312,0-20,0
141,June,2001,312,40-60,
141,June,2001,313,0-20,0
141,June,2001,313,40-60,
141,June,2001,314,0-20,0
141,June,2001,314,40-60,
141,June,2001,315,0-20,0
141,June,2001,315,40-60,
141,June,2001,316,0-20,0.0462
141,June,2001,316,40-60,
141,June,2001,317,0-20,0.0352
141,June,2001,317,40-60,
141,June,2001,318,0-20,0.6089
141,June,2001,318,40-60,
141,June,2001,319,0-20,0
141,June,2001,319,40-60,
141,June,2001,320,0-20,0.0002
141,June,2001,320,40-60,
141,June,2001,321,0-20,0.2641
141,June,2001,321,40-60,
141,June,2001,322,0-20,0.144
141,June,2001,322,40-60,
141,June,2001,323,0-20,0
141,June,2001,323,40-60,
141,June,2001,324,0-20,0
141,June,2001,324,40-60,
141,June,2001,325,0-20,0
141,June,2001,325,40-60,
141,June,2001,326,0-20,0.0473
141,June,2001,326,40-60,
141,June,2001,327,0-20,0.433
141,June,2001,327,40-60,
141,June,2001,328,0-20,0
141,June,2001,328,40-60,
141,June,2001,329,0-20,0
141,June,2001,329,40-60,
