Country,ID_Plot,Species,tree.id,P_Species_richness,P_Sha_st_focsp,P_Sha_ind_focsp,P_Compo,FxnGr,MPD,sq.MPD,Latitude,mildew,m.healthy,m.total,spots,s.healthy,s.total,rust.current,cast.current,healthy.current,ndl.tot.current,OtherFungi,OtherFungi.healthy,OtherFungi.total,damage.foliage,healthy.foliage,total.foliage
Poland,POL18,PINSYL,POL18_18,3,1.149154862,0.83163152,CbPsQr,Conifer,650.0000042,25.49509765,52.77,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL18,PINSYL,POL18_22,3,1.149154862,0.83163152,CbPsQr,Conifer,650.0000042,25.49509765,52.77,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL18,QUEROB,POL18_1,3,1.149154862,0.83163152,CbPsQr,Broadleaved,570.0009238,23.38458248,52.77,59,1,60,0,60,60,0,0,0,0,0,0,0,59,1,60
Poland,POL18,QUEROB,POL18_2,3,1.149154862,0.83163152,CbPsQr,Broadleaved,570.0009238,23.38458248,52.77,57,3,60,0,60,60,0,0,0,0,0,0,0,57,3,60
Poland,POL18,QUEROB,POL18_20,3,1.149154862,0.83163152,CbPsQr,Broadleaved,570.0009238,23.38458248,52.77,53,7,60,0,60,60,0,0,0,0,0,0,0,53,7,60
Poland,POL19,PICABI,POL19_26,2,0.767192198,0.935543704,PaPs,Conifer,142.0672402,11.7283757,52.8,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL19,PICABI,POL19_27,2,0.767192198,0.935543704,PaPs,Conifer,142.0672402,11.7283757,52.8,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL19,PICABI,POL19_30,2,0.767192198,0.935543704,PaPs,Conifer,142.0672402,11.7283757,52.8,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL19,PINSYL,POL19_18,2,0.767192198,0.935543704,PaPs,Conifer,139.0968732,11.64786856,52.8,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL19,PINSYL,POL19_22,2,0.767192198,0.935543704,PaPs,Conifer,139.0968732,11.64786856,52.8,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL19,PINSYL,POL19_4,2,0.767192198,0.935543704,PaPs,Conifer,139.0968732,11.64786856,52.8,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL20,CARBET,POL20_26,2,0.548882413,0.783843421,CbQr,Broadleaved,165.0278025,12.70068568,52.71,0,0,0,24,36,60,0,0,0,0,0,60,60,24,36,60
Poland,POL20,CARBET,POL20_50,2,0.548882413,0.783843421,CbQr,Broadleaved,165.0278025,12.70068568,52.71,0,0,0,14,46,60,0,0,0,0,0,60,60,14,46,60
Poland,POL20,CARBET,POL20_28,2,0.548882413,0.783843421,CbQr,Broadleaved,165.0278025,12.70068568,52.71,0,0,0,7,53,60,0,0,0,0,0,60,60,7,53,60
Poland,POL20,QUEROB,POL20_12,2,0.548882413,0.783843421,CbQr,Broadleaved,236.671423,14.59076926,52.71,60,0,60,0,60,60,0,0,0,0,0,0,0,60,0,60
Poland,POL20,QUEROB,POL20_34,2,0.548882413,0.783843421,CbQr,Broadleaved,236.671423,14.59076926,52.71,32,28,60,0,60,60,0,0,0,0,0,0,0,32,28,60
Poland,POL20,QUEROB,POL20_27,2,0.548882413,0.783843421,CbQr,Broadleaved,236.671423,14.59076926,52.71,54,6,60,0,60,60,0,0,0,0,0,0,0,54,6,60
Poland,POL20,QUEROB,POL20_8,2,0.548882413,0.783843421,CbQr,Broadleaved,236.671423,14.59076926,52.71,34,26,60,0,60,60,0,0,0,0,0,0,0,34,26,60
Poland,POL20,QUEROB,POL20_31,2,0.548882413,0.783843421,CbQr,Broadleaved,236.671423,14.59076926,52.71,59,1,60,0,60,60,0,0,0,0,0,0,0,59,1,60
Poland,POL20,QUEROB,POL20_9,2,0.548882413,0.783843421,CbQr,Broadleaved,236.671423,14.59076926,52.71,45,15,60,0,60,60,0,0,0,0,0,0,0,45,15,60
Poland,POL21,PINSYL,POL21_17,1,0.33751084,0.980767885,Ps,Conifer,650.0000043,25.49509765,52.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL21,PINSYL,POL21_24,1,0.33751084,0.980767885,Ps,Conifer,650.0000043,25.49509765,52.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL21,PINSYL,POL21_28,1,0.33751084,0.980767885,Ps,Conifer,650.0000043,25.49509765,52.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL21,PINSYL,POL21_32,1,0.33751084,0.980767885,Ps,Conifer,650.0000043,25.49509765,52.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL21,PINSYL,POL21_41,1,0.33751084,0.980767885,Ps,Conifer,650.0000043,25.49509765,52.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL21,PINSYL,POL21_45,1,0.33751084,0.980767885,Ps,Conifer,650.0000043,25.49509765,52.72,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL22,PICABI,POL22_11,3,1.205518781,1.258719318,PaPsQr,Conifer,349.3597405,17.34671423,52.74,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL22,PICABI,POL22_22,3,1.205518781,1.258719318,PaPsQr,Conifer,349.3597405,17.34671423,52.74,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL22,PICABI,POL22_9,3,1.205518781,1.258719318,PaPsQr,Conifer,349.3597405,17.34671423,52.74,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL22,PINSYL,POL22_2,3,1.205518781,1.258719318,PaPsQr,Conifer,352.8420606,17.44109705,52.74,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL22,PINSYL,POL22_39,3,1.205518781,1.258719318,PaPsQr,Conifer,352.8420606,17.44109705,52.74,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL22,PINSYL,POL22_34,3,1.205518781,1.258719318,PaPsQr,Conifer,352.8420606,17.44109705,52.74,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL22,QUEROB,POL22_31,3,1.205518781,1.258719318,PaPsQr,Broadleaved,630.4212813,24.97857682,52.74,60,0,60,0,60,60,0,0,0,0,0,0,0,60,0,60
Poland,POL22,QUEROB,POL22_40,3,1.205518781,1.258719318,PaPsQr,Broadleaved,630.4212813,24.97857682,52.74,51,9,60,0,60,60,0,0,0,0,0,0,0,51,9,60
Poland,POL22,QUEROB,POL22_8,3,1.205518781,1.258719318,PaPsQr,Broadleaved,630.4212813,24.97857682,52.74,33,27,60,0,60,60,0,0,0,0,0,0,0,33,27,60
Poland,POL23,CARBET,POL23_14,3,1.061507592,1.078552285,CbPaPs,Broadleaved,650.0000045,25.49509766,52.69,0,0,0,26,34,60,0,0,0,0,0,60,60,26,34,60
Poland,POL23,CARBET,POL23_36,3,1.061507592,1.078552285,CbPaPs,Broadleaved,650.0000045,25.49509766,52.69,0,0,0,31,29,60,0,0,0,0,0,60,60,31,29,60
Poland,POL23,CARBET,POL23_8,3,1.061507592,1.078552285,CbPaPs,Broadleaved,650.0000045,25.49509766,52.69,0,0,0,16,44,60,0,0,0,0,0,60,60,16,44,60
Poland,POL23,PICABI,POL23_12,3,1.061507592,1.078552285,CbPaPs,Conifer,318.2590241,16.50377802,52.69,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL23,PICABI,POL23_26,3,1.061507592,1.078552285,CbPaPs,Conifer,318.2590241,16.50377802,52.69,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL23,PICABI,POL23_30,3,1.061507592,1.078552285,CbPaPs,Conifer,318.2590241,16.50377802,52.69,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL23,PINSYL,POL23_23,3,1.061507592,1.078552285,CbPaPs,Conifer,303.315737,16.09876363,52.69,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL23,PINSYL,POL23_32,3,1.061507592,1.078552285,CbPaPs,Conifer,303.315737,16.09876363,52.69,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL23,PINSYL,POL23_33,3,1.061507592,1.078552285,CbPaPs,Conifer,303.315737,16.09876363,52.69,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL24,CARBET,POL24_19,3,1.263217411,0.932152063,CbPsQr,Broadleaved,400.462799,18.88699321,52.77,0,0,0,6,54,60,0,0,0,0,0,60,60,6,54,60
Poland,POL24,CARBET,POL24_37,3,1.263217411,0.932152063,CbPsQr,Broadleaved,400.462799,18.88699321,52.77,0,0,0,15,45,60,0,0,0,0,0,60,60,15,45,60
Poland,POL24,CARBET,POL24_34,3,1.263217411,0.932152063,CbPsQr,Broadleaved,400.462799,18.88699321,52.77,0,0,0,15,45,60,0,0,0,0,0,60,60,15,45,60
Poland,POL24,PINSYL,POL24_26,3,1.263217411,0.932152063,CbPsQr,Conifer,642.3525575,25.28782558,52.77,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL24,PINSYL,POL24_46,3,1.263217411,0.932152063,CbPsQr,Conifer,642.3525575,25.28782558,52.77,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL24,PINSYL,POL24_47,3,1.263217411,0.932152063,CbPsQr,Conifer,642.3525575,25.28782558,52.77,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL24,QUEROB,POL24_21,3,1.263217411,0.932152063,CbPsQr,Broadleaved,366.5746914,18.0178439,52.77,59,1,60,0,60,60,0,0,0,0,0,0,0,59,1,60
Poland,POL24,QUEROB,POL24_20,3,1.263217411,0.932152063,CbPsQr,Broadleaved,366.5746914,18.0178439,52.77,47,13,60,0,60,60,0,0,0,0,0,0,0,47,13,60
Poland,POL24,QUEROB,POL24_58,3,1.263217411,0.932152063,CbPsQr,Broadleaved,366.5746914,18.0178439,52.77,31,29,60,0,60,60,0,0,0,0,0,0,0,31,29,60
Poland,POL25,CARBET,POL25_17,2,0.754485508,0.852542498,CbPs,Broadleaved,642.000097,25.28404615,52.84,0,0,0,5,55,60,0,0,0,0,0,60,60,5,55,60
Poland,POL25,CARBET,POL25_24,2,0.754485508,0.852542498,CbPs,Broadleaved,642.000097,25.28404615,52.84,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Poland,POL25,CARBET,POL25_47,2,0.754485508,0.852542498,CbPs,Broadleaved,642.000097,25.28404615,52.84,0,0,0,14,46,60,0,0,0,0,0,60,60,14,46,60
Poland,POL25,PINSYL,POL25_37,2,0.754485508,0.852542498,CbPs,Conifer,650.000005,25.49509767,52.84,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL25,PINSYL,POL25_39,2,0.754485508,0.852542498,CbPs,Conifer,650.000005,25.49509767,52.84,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL25,PINSYL,POL25_9,2,0.754485508,0.852542498,CbPs,Conifer,650.000005,25.49509767,52.84,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL26,BETPEN,POL26_10,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,21,39,60,0,0,0,0,0,60,60,21,39,60
Poland,POL26,BETPEN,POL26_21,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,42,18,60,0,0,0,0,0,60,60,42,18,60
Poland,POL26,BETPEN,POL26_41,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,45,15,60,0,0,0,0,0,60,60,45,15,60
Poland,POL26,BETPEN,POL26_35,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,34,26,60,0,0,0,0,0,60,60,34,26,60
Poland,POL26,BETPEN,POL26_45,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,20,40,60,0,0,0,0,0,60,60,20,40,60
Poland,POL26,BETPEN,POL26_42,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,25,35,60,0,0,0,0,0,60,60,25,35,60
Poland,POL26,CARBET,POL26_38,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,16,44,60,0,0,0,0,0,60,60,16,44,60
Poland,POL26,CARBET,POL26_22,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,32,28,60,0,0,0,0,0,60,60,32,28,60
Poland,POL26,CARBET,POL26_36,2,0.692420821,0.864379589,BpCb,Broadleaved,123.204568,11.09975531,52.68,0,0,0,22,38,60,0,0,0,0,0,60,60,22,38,60
Poland,POL27,CARBET,POL27_14,4,1.319386751,0.985178164,CbPaPsQr,Broadleaved,495.8396146,21.42807787,52.78,0,0,0,7,53,60,0,0,0,0,0,60,60,7,53,60
Poland,POL27,CARBET,POL27_30,4,1.319386751,0.985178164,CbPaPsQr,Broadleaved,495.8396146,21.42807787,52.78,0,0,0,12,48,60,0,0,0,0,0,60,60,12,48,60
Poland,POL27,CARBET,POL27_23,4,1.319386751,0.985178164,CbPaPsQr,Broadleaved,495.8396146,21.42807787,52.78,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Poland,POL27,PICABI,POL27_1,4,1.319386751,0.985178164,CbPaPsQr,Conifer,540.9622099,22.53979903,52.78,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL27,PICABI,POL27_2,4,1.319386751,0.985178164,CbPaPsQr,Conifer,540.9622099,22.53979903,52.78,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL27,PICABI,POL27_16,4,1.319386751,0.985178164,CbPaPsQr,Conifer,540.9622099,22.53979903,52.78,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL27,PINSYL,POL27_34,4,1.319386751,0.985178164,CbPaPsQr,Conifer,422.862036,19.33887881,52.78,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL27,PINSYL,POL27_35,4,1.319386751,0.985178164,CbPaPsQr,Conifer,422.862036,19.33887881,52.78,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL27,PINSYL,POL27_NN2,4,1.319386751,0.985178164,CbPaPsQr,Conifer,422.862036,19.33887881,52.78,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL27,QUEROB,POL27_13,4,1.319386751,0.985178164,CbPaPsQr,Broadleaved,482.5214097,21.07672042,52.78,60,0,60,0,60,60,0,0,0,0,0,0,0,60,0,60
Poland,POL27,QUEROB,POL27_12,4,1.319386751,0.985178164,CbPaPsQr,Broadleaved,482.5214097,21.07672042,52.78,59,1,60,0,60,60,0,0,0,0,0,0,0,59,1,60
Poland,POL27,QUEROB,POL27_NN1,4,1.319386751,0.985178164,CbPaPsQr,Broadleaved,482.5214097,21.07672042,52.78,28,32,60,0,60,60,0,0,0,0,0,0,0,28,32,60
Poland,POL28,BETPEN,POL28_1,2,0.795366992,1.047250213,BpPa,Broadleaved,620.3884042,24.71389203,52.82,0,0,0,27,33,60,0,0,0,0,0,60,60,27,33,60
Poland,POL28,BETPEN,POL28_17,2,0.795366992,1.047250213,BpPa,Broadleaved,620.3884042,24.71389203,52.82,0,0,0,18,42,60,0,0,0,0,0,60,60,18,42,60
Poland,POL28,BETPEN,POL28_6,2,0.795366992,1.047250213,BpPa,Broadleaved,620.3884042,24.71389203,52.82,0,0,0,22,38,60,0,0,0,0,0,60,60,22,38,60
Poland,POL28,PICABI,POL28_19,2,0.795366992,1.047250213,BpPa,Conifer,650.0000039,25.49509764,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL28,PICABI,POL28_39,2,0.795366992,1.047250213,BpPa,Conifer,650.0000039,25.49509764,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL28,PICABI,POL28_40,2,0.795366992,1.047250213,BpPa,Conifer,650.0000039,25.49509764,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL29,BETPEN,POL29_18,3,1.266666668,1.376707941,BpPsQr,Broadleaved,467.385075,20.62344517,52.88,0,0,0,43,17,60,0,0,0,0,0,60,60,43,17,60
Poland,POL29,BETPEN,POL29_7,3,1.266666668,1.376707941,BpPsQr,Broadleaved,467.385075,20.62344517,52.88,0,0,0,45,15,60,0,0,0,0,0,60,60,45,15,60
Poland,POL29,BETPEN,POL29_19,3,1.266666668,1.376707941,BpPsQr,Broadleaved,467.385075,20.62344517,52.88,0,0,0,34,26,60,0,0,0,0,0,60,60,34,26,60
Poland,POL29,PINSYL,POL29_12,3,1.266666668,1.376707941,BpPsQr,Conifer,627.8712215,24.89533165,52.88,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL29,PINSYL,POL29_4,3,1.266666668,1.376707941,BpPsQr,Conifer,627.8712215,24.89533165,52.88,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL29,PINSYL,POL29_44,3,1.266666668,1.376707941,BpPsQr,Conifer,627.8712215,24.89533165,52.88,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL29,QUEROB,POL29_38,3,1.266666668,1.376707941,BpPsQr,Broadleaved,495.4043789,21.4165956,52.88,53,5,58,0,58,58,0,0,0,0,0,0,0,53,5,58
Poland,POL29,QUEROB,POL29_36,3,1.266666668,1.376707941,BpPsQr,Broadleaved,495.4043789,21.4165956,52.88,60,0,60,0,60,60,0,0,0,0,0,0,0,60,0,60
Poland,POL29,QUEROB,POL29_37,3,1.266666668,1.376707941,BpPsQr,Broadleaved,495.4043789,21.4165956,52.88,26,34,60,0,60,60,0,0,0,0,0,0,0,26,34,60
Poland,POL30,BETPEN,POL30_50,2,1.239430716,1.165938054,BpPaPs,Broadleaved,558.6887955,22.99990498,52.89,0,0,0,40,20,60,0,0,0,0,0,60,60,40,20,60
Poland,POL30,BETPEN,POL30_4,2,1.239430716,1.165938054,BpPaPs,Broadleaved,558.6887955,22.99990498,52.89,0,0,0,38,22,60,0,0,0,0,0,60,60,38,22,60
Poland,POL30,BETPEN,POL30_22,2,1.239430716,1.165938054,BpPaPs,Broadleaved,558.6887955,22.99990498,52.89,0,0,0,55,5,60,0,0,0,0,0,60,60,55,5,60
Poland,POL30,PICABI,POL30_20,2,1.239430716,1.165938054,BpPaPs,Conifer,425.9886313,19.42362028,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL30,PICABI,POL30_21,2,1.239430716,1.165938054,BpPaPs,Conifer,425.9886313,19.42362028,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL30,PICABI,POL30_43,2,1.239430716,1.165938054,BpPaPs,Conifer,425.9886313,19.42362028,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL30,PINSYL,POL30_41,2,1.239430716,1.165938054,BpPaPs,Conifer,400.9732773,18.74561829,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL30,PINSYL,POL30_35,2,1.239430716,1.165938054,BpPaPs,Conifer,400.9732773,18.74561829,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL30,PINSYL,POL30_53,2,1.239430716,1.165938054,BpPaPs,Conifer,400.9732773,18.74561829,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL31,BETPEN,POL31_17,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,304.3032501,16.13215781,52.89,0,0,0,50,10,60,0,0,0,0,0,60,60,50,10,60
Poland,POL31,BETPEN,POL31_31,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,304.3032501,16.13215781,52.89,0,0,0,49,11,60,0,0,0,0,0,60,60,49,11,60
Poland,POL31,BETPEN,POL31_35,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,304.3032501,16.13215781,52.89,0,0,0,52,8,60,0,0,0,0,0,60,60,52,8,60
Poland,POL31,CARBET,POL31_37,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,376.7427229,18.1451188,52.89,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Poland,POL31,CARBET,POL31_45,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,376.7427229,18.1451188,52.89,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL31,CARBET,POL31_47,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,376.7427229,18.1451188,52.89,0,0,0,3,57,60,0,0,0,0,0,60,60,3,57,60
Poland,POL31,PICABI,POL31_12,4,1.288777653,0.966038496,BpCbPaQr,Conifer,650.0000038,25.49509764,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL31,PICABI,POL31_46,4,1.288777653,0.966038496,BpCbPaQr,Conifer,650.0000038,25.49509764,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL31,PICABI,POL31_44,4,1.288777653,0.966038496,BpCbPaQr,Conifer,650.0000038,25.49509764,52.89,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL31,QUEROB,POL31_1,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,315.492222,16.67019932,52.89,4,56,60,0,60,60,0,0,0,0,0,0,0,4,56,60
Poland,POL31,QUEROB,POL31_10,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,315.492222,16.67019932,52.89,9,51,60,0,60,60,0,0,0,0,0,0,0,9,51,60
Poland,POL31,QUEROB,POL31_3,4,1.288777653,0.966038496,BpCbPaQr,Broadleaved,315.492222,16.67019932,52.89,5,55,60,0,60,60,0,0,0,0,0,0,0,5,55,60
Poland,POL32,BETPEN,POL32_22,4,1.522748982,1.448505482,BpPaPsQr,Broadleaved,419.889586,19.38340817,52.85,0,0,0,53,7,60,0,0,0,0,0,60,60,53,7,60
Poland,POL32,BETPEN,POL32_8,4,1.522748982,1.448505482,BpPaPsQr,Broadleaved,419.889586,19.38340817,52.85,0,0,0,48,12,60,0,0,0,0,0,60,60,48,12,60
Poland,POL32,BETPEN,POL32_34,4,1.522748982,1.448505482,BpPaPsQr,Broadleaved,419.889586,19.38340817,52.85,0,0,0,38,22,60,0,0,0,0,0,60,60,38,22,60
Poland,POL32,PICABI,POL32_13,4,1.522748982,1.448505482,BpPaPsQr,Conifer,489.9918802,21.15832809,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL32,PICABI,POL32_47,4,1.522748982,1.448505482,BpPaPsQr,Conifer,489.9918802,21.15832809,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL32,PICABI,POL32_6,4,1.522748982,1.448505482,BpPaPsQr,Conifer,489.9918802,21.15832809,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL32,PINSYL,POL32_39,4,1.522748982,1.448505482,BpPaPsQr,Conifer,499.4660461,21.41511051,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL32,PINSYL,POL32_63,4,1.522748982,1.448505482,BpPaPsQr,Conifer,499.4660461,21.41511051,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL32,PINSYL,POL32_64,4,1.522748982,1.448505482,BpPaPsQr,Conifer,499.4660461,21.41511051,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL32,QUEROB,POL32_28,4,1.522748982,1.448505482,BpPaPsQr,Broadleaved,489.5312605,21.2616525,52.85,35,25,60,0,60,60,0,0,0,0,0,0,0,35,25,60
Poland,POL32,QUEROB,POL32_33,4,1.522748982,1.448505482,BpPaPsQr,Broadleaved,489.5312605,21.2616525,52.85,60,0,60,0,60,60,0,0,0,0,0,0,0,60,0,60
Poland,POL32,QUEROB,POL32_51,4,1.522748982,1.448505482,BpPaPsQr,Broadleaved,489.5312605,21.2616525,52.85,33,27,60,0,60,60,0,0,0,0,0,0,0,33,27,60
Poland,POL33,BETPEN,POL33_22,3,1.224346387,1.180100499,BpCbPs,Broadleaved,478.9625254,20.82128521,52.68,0,0,0,34,26,60,0,0,0,0,0,60,60,34,26,60
Poland,POL33,BETPEN,POL33_25,3,1.224346387,1.180100499,BpCbPs,Broadleaved,478.9625254,20.82128521,52.68,0,0,0,47,13,60,0,0,0,0,0,60,60,47,13,60
Poland,POL33,BETPEN,POL33_4,3,1.224346387,1.180100499,BpCbPs,Broadleaved,478.9625254,20.82128521,52.68,0,0,0,47,13,60,0,0,0,0,0,60,60,47,13,60
Poland,POL33,CARBET,POL33_12,3,1.224346387,1.180100499,BpCbPs,Broadleaved,493.3851453,21.21540129,52.68,0,0,0,18,42,60,0,0,0,0,0,60,60,18,42,60
Poland,POL33,CARBET,POL33_28,3,1.224346387,1.180100499,BpCbPs,Broadleaved,493.3851453,21.21540129,52.68,0,0,0,18,42,60,0,0,0,0,0,60,60,18,42,60
Poland,POL33,CARBET,POL33_3,3,1.224346387,1.180100499,BpCbPs,Broadleaved,493.3851453,21.21540129,52.68,0,0,0,30,30,60,0,0,0,0,0,60,60,30,30,60
Poland,POL33,PINSYL,POL33_11,3,1.224346387,1.180100499,BpCbPs,Conifer,591.1290916,23.89949377,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL33,PINSYL,POL33_30,3,1.224346387,1.180100499,BpCbPs,Conifer,591.1290916,23.89949377,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL33,PINSYL,POL33_36,3,1.224346387,1.180100499,BpCbPs,Conifer,591.1290916,23.89949377,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL34,BETPEN,POL34_10,4,1.358940227,0.893869941,BpCbPsQr,Broadleaved,282.7081256,15.61221452,52.68,0,0,0,45,15,60,0,0,0,0,0,60,60,45,15,60
Poland,POL34,BETPEN,POL34_23,4,1.358940227,0.893869941,BpCbPsQr,Broadleaved,282.7081256,15.61221452,52.68,0,0,0,25,35,60,0,0,0,0,0,60,60,25,35,60
Poland,POL34,BETPEN,POL34_24,4,1.358940227,0.893869941,BpCbPsQr,Broadleaved,282.7081256,15.61221452,52.68,0,0,0,36,24,60,0,0,0,0,0,60,60,36,24,60
Poland,POL34,CARBET,POL34_2,4,1.358940227,0.893869941,BpCbPsQr,Broadleaved,271.6314897,15.29884929,52.68,0,0,0,46,14,60,0,0,0,0,0,60,60,46,14,60
Poland,POL34,CARBET,POL34_25,4,1.358940227,0.893869941,BpCbPsQr,Broadleaved,271.6314897,15.29884929,52.68,0,0,0,34,26,60,0,0,0,0,0,60,60,34,26,60
Poland,POL34,CARBET,POL34_27,4,1.358940227,0.893869941,BpCbPsQr,Broadleaved,271.6314897,15.29884929,52.68,0,0,0,19,41,60,0,0,0,0,0,60,60,19,41,60
Poland,POL34,PINSYL,POL34_16,4,1.358940227,0.893869941,BpCbPsQr,Conifer,650.0000047,25.49509766,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL34,PINSYL,POL34_11,4,1.358940227,0.893869941,BpCbPsQr,Conifer,650.0000047,25.49509766,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL34,PINSYL,POL34_15,4,1.358940227,0.893869941,BpCbPsQr,Conifer,650.0000047,25.49509766,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
